"","Year","Site","Sub_site","Transect","Latitude","Longitud","Density_Biomass","count"
"315",2023,"Isla_San_Martin_Protegido","Sur",3,30.483533,-116.100067,0,12
"316",2023,"Isla_San_Martin_Expuesto","Sur",1,30.48025,-116.117741,0,12
"317",2023,"Isla_San_Martin_Expuesto","Sur",2,30.48025,-116.117741,0,12
"318",2023,"Isla_San_Martin_Expuesto","Sur",3,30.48025,-116.117741,0,12
"319",2023,"Punta_Banda","Sur",1,31.7366,-116.736605,0,12
"320",2023,"Punta_Banda","Sur",2,31.7366,-116.736605,0,12
"321",2023,"Punta_Banda","Sur",3,31.7366,-116.736605,0,12
"322",2023,"Isla_Todos_Santos_Protegido","Sur",1,31.810967,-116.799483,0,12
"323",2023,"Isla_Todos_Santos_Protegido","Sur",2,31.810967,-116.799483,0,12
"324",2023,"Isla_Todos_Santos_Protegido","Sur",3,31.810967,-116.799483,0,12
"325",2023,"Isla_San_Jeronimo_Expuesto","Sur",1,29.7902,-115.800333,35.0816535128538,18
"326",2023,"Isla_San_Jeronimo_Expuesto","Sur",2,29.7902,-115.800333,96.1464681142904,18
"327",2023,"Isla_San_Jeronimo_Expuesto","Sur",3,29.7902,-115.800333,17.8021975204692,18
"328",2023,"Arrecife_Sacramento","Sur",1,29.7252,-115.764783,0,6
"329",2023,"Arrecife_Sacramento","Sur",3,29.7252,-115.764783,0,6
"330",2023,"Arrecife_Sacramento","Sur",2,29.7252,-115.764783,0,6
"331",2023,"El_Rosario_Picacho","Sur",1,29.888686,-115.774929,0,12
"332",2023,"El_Rosario_Picacho","Sur",2,29.888686,-115.774929,0,12
"333",2023,"El_Rosario_Picacho","Sur",3,29.888686,-115.774929,61.0648146014365,12
"334",2023,"El_Rosario_Lazaro","Sur",1,29.90496,-115.7718,0,12
"335",2023,"El_Rosario_Lazaro","Sur",2,29.90496,-115.7718,0,12
"336",2023,"El_Rosario_Lazaro","Sur",3,29.90496,-115.7718,52.883851033323,12
"337",2023,"La_Bocana","Sur",1,31.522661,-116.662822,0,12
"338",2023,"La_Bocana","Sur",2,31.522661,-116.662822,0,12
"339",2023,"La_Bocana","Sur",3,31.522661,-116.662822,0,12
"340",2023,"El_Retiro","Sur",1,31.597467,-116.665033,0,12
"341",2023,"El_Retiro","Sur",2,31.597467,-116.665033,0,12
"342",2023,"El_Retiro","Sur",3,31.597467,-116.665033,0,12
"343",2023,"Sal_Si_Puedes","Sur",1,31.976803,-116.833583,0,12
"344",2023,"Sal_Si_Puedes","Sur",2,31.976803,-116.833583,17.8021975204692,12
"345",2023,"Sal_Si_Puedes","Sur",3,31.976803,-116.833583,0,12
"346",2023,"San_Miguel","Sur",1,31.90625,-116.75329,0,12
"347",2023,"San_Miguel","Sur",2,31.90625,-116.75329,0,12
"348",2023,"San_Miguel","Sur",3,31.90625,-116.75329,17.8021975204692,12
"349",2023,"Campo_Lopez","Sur",1,32.154178,-116.911088,0,12
"350",2023,"Campo_Lopez","Sur",2,32.154178,-116.911088,0,12
"351",2023,"Campo_Lopez","Sur",3,32.154178,-116.911088,0,12
"352",2023,"Baja_Mar","Sur",1,32.007817,-116.875617,0,12
"353",2023,"Baja_Mar","Sur",2,32.007817,-116.875617,0,12
"354",2023,"Baja_Mar","Sur",3,32.007817,-116.875617,0,12
"355",2023,"Punta_San_Roque","Sur",1,27.172032,-114.430082,97.5684225095698,12
"356",2023,"Punta_San_Roque","Sur",2,27.172032,-114.430082,96.1464681142904,12
"357",2023,"Punta_San_Roque","Sur",3,27.172032,-114.430082,113.94866563476,12
"358",2023,"Emancipacion_El_Cardon","Sur",1,27.484629,-114.625324,201.914170180936,12
"359",2023,"Emancipacion_El_Cardon","Sur",2,27.484629,-114.625324,157.734024243811,12
"360",2023,"Emancipacion_El_Cardon","Sur",3,27.484629,-114.625324,96.1464681142904,12
"361",2023,"Isla_Natividad_La_Vela","Sur",1,27.84298,-115.187048,605.724194553846,12
"362",2023,"Isla_Natividad_La_Vela","Sur",2,27.84298,-115.187048,499.58002114809,12
"363",2023,"Isla_Natividad_La_Vela","Sur",3,27.84298,-115.187048,210.09513374905,12
"364",2023,"Isla_Natividad_El_Tibo","Sur",1,27.88326,-115.215906,219.716367701406,12
"365",2023,"Isla_Natividad_El_Tibo","Sur",2,27.88326,-115.215906,255.320762742344,12
"366",2023,"Isla_Natividad_El_Tibo","Sur",3,27.88326,-115.215906,114.471407162844,12
"367",2023,"Isla_Cedros_Punta_Norte","Sur",1,28.37414,-115.20939,35.6043950409384,12
"368",2023,"Isla_Cedros_Punta_Norte","Sur",2,28.37414,-115.20939,35.6043950409384,12
"369",2023,"Isla_Cedros_Punta_Norte","Sur",3,28.37414,-115.20939,52.883851033323,12
"370",2023,"Isla_Cedros_Puerto_Escondido","Sur",1,28.28706,-115.25998,71.2087900818768,12
"371",2023,"Isla_Cedros_Puerto_Escondido","Sur",2,28.28706,-115.25998,17.8021975204692,12
"372",2023,"Isla_Cedros_Puerto_Escondido","Sur",3,28.28706,-115.25998,35.6043950409384,12
"373",2023,"Islas_San_Benito_El_Creston","Sur",1,28.2971,-115.577,0,12
"374",2023,"Islas_San_Benito_El_Creston","Sur",2,28.2971,-115.577,17.8021975204692,12
"375",2023,"Islas_San_Benito_El_Creston","Sur",3,28.2971,-115.577,17.8021975204692,12
"376",2023,"Isla_Cedros_Cabo_San_Agustin","Sur",1,28.074658,-115.35798,228.942814325688,12
"377",2023,"Isla_Cedros_Cabo_San_Agustin","Sur",2,28.074658,-115.35798,150.452273542893,12
"378",2023,"Isla_Cedros_Cabo_San_Agustin","Sur",3,28.074658,-115.35798,35.0816535128538,12
"379",2023,"Isla_Cedros_La_Botella","Sur",1,28.026212,-115.228598,106.813185122815,12
"380",2023,"Isla_Cedros_La_Botella","Sur",2,28.026212,-115.228598,106.813185122815,12
"381",2023,"Isla_Cedros_La_Botella","Sur",3,28.026212,-115.228598,17.8021975204692,12
"382",2023,"Punta_Eugenia_Las_Boyas","Sur",1,27.84058,-115.080928,483.740835539948,12
"383",2023,"Punta_Eugenia_Las_Boyas","Sur",2,27.84058,-115.080928,301.42728861387,12
"384",2023,"Punta_Eugenia_Las_Boyas","Sur",3,27.84058,-115.080928,53.4065925614076,12
"385",2023,"Punta_Eugenia_El_Reventon","Sur",1,27.87437,-115.05815,35.6043950409384,12
"386",2023,"Punta_Eugenia_El_Reventon","Sur",2,27.87437,-115.05815,113.94866563476,12
"387",2023,"Punta_Eugenia_El_Reventon","Sur",3,27.87437,-115.05815,105.244960538562,12
"388",2023,"Bahia_Tortugas_Clambei","Sur",1,27.625737,-114.863255,238.041306749959,9
"389",2023,"Bahia_Tortugas_Clambei","Sur",2,27.625737,-114.863255,308.727355303752,9
"390",2023,"Bahia_Tortugas_Clambei","Sur",3,27.625737,-114.863255,547.273087592833,9
